StockCode,mean,std,CV,XYZ_Class
22820,19.227272727272727,15.256323648094623,0.7934730975368363,Y
22821,17.133333333333333,8.82681390299812,0.5151836908364662,Y
22822,8.095238095238095,16.943744456007245,2.0930507857420717,Z
22823,1.6,0.5477225575051662,0.3423265984407288,X
22824,1.3333333333333333,0.5163977794943223,0.38729833462074176,X
22825,3.2222222222222223,1.3944333775567928,0.432755186138315,X
22827,1.5555555555555556,0.8819171036881969,0.5669467095138409,Y
22828,2.0,1.4142135623730951,0.7071067811865476,Y
22829,2.111111111111111,1.9649710204252662,0.9307757465172313,Y
22830,14.583333333333334,28.2085039831909,1.934297415990233,Z
22831,6.2727272727272725,4.002272081978163,0.6380433753878232,Y
22832,3.5,2.7774602993176543,0.7935600855193298,Y
22833,14.5,25.8622725771952,1.7836050053238068,Z
22834,36.77142857142857,42.73211853455602,1.1621011256483766,Z
22835,24.95945945945946,18.263999463867222,0.7317465946541281,Y
22837,48.36363636363637,66.32617595008486,1.371405893704762,Z
22838,5.675,5.254485263526332,0.9259004869649925,Y
22839,3.857142857142857,3.7270304939081207,0.9662671650872905,Y
22840,9.636363636363637,11.727707024424678,1.2170262006478438,Z
22841,5.833333333333333,6.621902558625803,1.1351832957644235,Z
22842,6.275,8.602288008103365,1.3708825510921696,Z
22843,4.741935483870968,5.603378397214095,1.1816648320655574,Z
22844,6.162162162162162,6.681290267578535,1.084244473247394,Z
22845,4.871794871794871,6.477408055287998,1.3295732324012208,Z
22846,4.538461538461538,3.8719378654632477,0.853138851712241,Y
22847,6.4186046511627906,5.737232442727295,0.8938441849176584,Y
22848,3.217391304347826,2.66213382866811,0.8274199737752234,Y
22849,4.0,2.861900800250804,0.715475200062701,Y
22850,8.0,,0.0,X
22851,30.846153846153847,39.37765102947865,1.2765822029506795,Z
22852,7.909090909090909,12.297537852327888,1.5548611077655952,Z
22853,8.947368421052632,9.186183370273026,1.0266910825599265,Z
22854,8.428571428571429,10.184021097498066,1.2082736895336688,Z
22855,34.32835820895522,25.118137874730778,0.7317022772204184,Y
22856,102.66666666666667,160.5158351482287,1.5634659267684612,Z
22857,21.0,11.489125293076057,0.5471012044321932,Y
22858,4.0,2.8284271247461903,0.7071067811865476,Y
22859,8.666666666666666,7.7631608682718065,0.8957493309544393,Y
22860,7.333333333333333,5.033222956847167,0.6863485850246137,Y
22862,10.563636363636364,9.24514614663972,0.8751859519194226,Y
22863,9.976190476190476,12.442037507124287,1.2471732107379954,Z
22864,189.0,199.4041122946064,1.0550482131989756,Z
22865,85.27631578947368,79.24268188027807,0.9292460766704418,Y
22866,84.3157894736842,76.54910589964514,0.9078857753391122,Y
22867,82.53846153846153,75.25432072122362,0.9117485269113766,Y
22868,14.5,22.575798250929395,1.556951603512372,Z
22869,9.142857142857142,17.372665996027315,1.9001353433154877,Z
22870,14.75,22.381167678802342,1.5173673002577859,Z
22871,28.0,28.284271247461902,1.0101525445522108,Z
22872,12.0,20.334699407662754,1.6945582839718962,Z
22873,12.0,20.334699407662754,1.6945582839718962,Z
22874,10.0,18.825514601200148,1.8825514601200148,Z
22875,14.75,22.381167678802342,1.5173673002577859,Z
22876,19.0,25.357444666211933,1.3346023508532596,Z
22877,8.857142857142858,17.449246129165306,1.9700761758735021,Z
22878,9.2,15.122830422906949,1.643785915533364,Z
22879,4.5,4.949747468305833,1.0999438818457405,Z
22880,3.6666666666666665,3.7859388972001824,1.0325287901455042,Z
22881,5.0,4.242640687119285,0.8485281374238569,Y
22882,2.6666666666666665,2.6583202716502514,0.9968701018688443,Y
22883,8.0,,0.0,X
22884,3.6666666666666665,3.7859388972001824,1.0325287901455042,Z
22885,2.8,2.949576240750525,1.0534200859823304,Z
22886,8.0,,0.0,X
22887,4.0,3.4641016151377544,0.8660254037844386,Y
22888,1.5,0.7071067811865476,0.47140452079103173,X
22889,8.0,6.0,0.75,Y
22890,10.404761904761905,15.234843766054,1.46421839399146,Z
22891,8.03448275862069,8.764713175246236,1.090887047562836,Z
22892,30.228571428571428,24.8087813133193,0.8207063761495043,Y
22893,25.652173913043477,14.23698351494245,0.5550010522774176,Y
22894,5.976744186046512,10.294446889771901,1.7224171838917968,Z
22895,15.5,18.60897948967269,1.2005793219143672,Z
22896,11.0,16.80946577184664,1.5281332519860582,Z
22897,14.023255813953488,13.164686479353307,0.9387753210815791,Y
22898,15.705882352941176,15.247680633653182,0.9708261077606896,Y
22899,14.26923076923077,21.01550817159574,1.472784939249297,Z
22900,18.189655172413794,22.88296454888821,1.258020799844091,Z
22902,11.974358974358974,12.835983917522805,1.0719558303712835,Z
22903,26.285714285714285,56.82529617797241,2.161831919814168,Z
22904,21.80597014925373,36.285166351425346,1.6640014685458577,Z
22905,9.196078431372548,12.307753016441525,1.338369730998972,Z
22906,22.516129032258064,23.596152739678253,1.0479666689541918,Z
22907,34.16393442622951,54.373149111140286,1.5915365142896147,Z
22908,25.346938775510203,34.85717944962951,1.375202731909699,Z
22909,106.02739726027397,128.4135001343035,1.2111350787860664,Z
22910,110.61971830985915,93.02079125461039,0.8409060579421107,Y
22911,8.319148936170214,14.975496482992423,1.8001236181602143,Z
22912,3.5,4.345643264767069,1.2416123613620196,Z
22913,10.8,14.030126316054483,1.2990857700050447,Z
22914,9.846153846153847,12.61511100391216,1.2812222113348286,Z
22915,30.0,32.49615361854384,1.0832051206181281,Z
22916,6.666666666666667,5.757735244999996,0.8636602867499993,Y
22917,8.2,5.391351098441528,0.6574818412733572,Y
22918,6.833333333333333,5.605732996160486,0.8203511701698273,Y
22919,6.181818181818182,5.363174094101026,0.8675722799281073,Y
22920,6.75,5.658862719021135,0.8383500324475756,Y
22921,6.181818181818182,5.363174094101026,0.8675722799281073,Y
22922,47.45454545454545,55.346840264578134,1.1663127258819148,Z
22923,33.333333333333336,44.30575583375144,1.3291726750125432,Z
22924,37.714285714285715,45.26114700901236,1.2001061706935097,Z
22925,4.909090909090909,5.889898903284257,1.1997942210393857,Z
22926,9.875,10.378664011647487,1.051003950546581,Z
22927,5.0,3.82099463490856,0.764198926981712,Y
22928,3.0,1.1547005383792515,0.38490017945975047,X
22929,1.0,0.0,0.0,X
22930,45.5,41.71930009000631,0.916907694285853,Y
22931,43.5,44.54772721475249,1.0240856830977585,Z
22932,39.5,47.37615433949868,1.1993963123923717,Z
22933,12.0,,0.0,X
22935,40.5,48.79036790187178,1.2047004420215255,Z
22936,4.5,2.1213203435596424,0.4714045207910316,X
22937,25.0,18.384776310850235,0.7353910524340094,Y
22938,29.76086956521739,31.12497017052293,1.0458353746121656,Z
22939,6.305555555555555,11.04230680983551,1.7512028420884511,Z
22940,20.342105263157894,18.53612878072007,0.911219784821944,Y
22941,23.714285714285715,33.41993396257266,1.4092743237229433,Z
22942,15.30952380952381,24.72432207779894,1.6149634949728702,Z
22943,29.525,50.868854760210446,1.722907866560896,Z
22944,50.36666666666667,84.05026547511187,1.668767679850004,Z
22945,73.125,73.9275707316676,1.010975326245027,Z
22946,8.706896551724139,9.780052417413534,1.1232535449702672,Z
22947,5.926829268292683,7.817896916378596,1.3190690270433023,Z
22948,19.225806451612904,14.172060959082735,0.7371373988784644,Y
22949,28.86111111111111,73.9351657207768,2.561757426321429,Z
22950,92.0,152.35833584021586,1.6560688678284332,Z
22951,56.6875,91.05028699518064,1.6061792634210477,Z
22952,222.01388888888889,258.2215171457597,1.1630872214260057,Z
22953,15.904761904761905,31.34310891073947,1.9706745123518827,Z
22954,4.444444444444445,4.558264777059114,1.0256095748383007,Z
22955,16.185185185185187,18.763788851928922,1.1593187620184917,Z
22956,18.96551724137931,21.732928864843206,1.1459180674190055,Z
22959,100.25,71.66574302555061,0.7148702546189587,Y
22960,49.90909090909091,58.568685396642714,1.17350735767408,Z
22961,120.07692307692308,156.53778113630244,1.3036458390595334,Z
22962,71.4,104.99968253920262,1.4705837890644624,Z
22963,65.0,92.1845974119321,1.4182245755681862,Z
22964,13.1875,7.713354220657401,0.5848988982489024,Y
22965,33.733333333333334,62.37612485864244,1.8490946104340644,Z
22966,55.77777777777778,56.46295563887108,1.0122840652387246,Z
22968,10.285714285714286,9.975179280628106,0.9698090967277325,Y
22969,146.8235294117647,159.84845764587376,1.0887114503124415,Z
22972,16.272727272727273,11.163251399936392,0.6860098625659236,Y
22973,14.545454545454545,6.455441679136081,0.4438116154406056,X
22974,11.727272727272727,7.417424203736889,0.632493536752758,Y
22975,11.555555555555555,8.589399151150083,0.7433133880802957,Y
22976,15.11111111111111,7.304869000270376,0.4834104485473043,X
22977,11.666666666666666,11.757976016304847,1.0078265156832726,Z
22983,34.53333333333333,28.864574072098076,0.8358467395395196,Y
22984,17.454545454545453,9.045340337332908,0.5182226234930312,Y
22985,35.357142857142854,17.04724217017127,0.482144222994743,X
22986,47.027027027027025,71.88396764790328,1.5285671281450697,Z
22987,25.0,0.0,0.0,X
22988,40.57142857142857,32.90011523410796,0.8109183332350554,Y
35001B,3.2,1.9235384061671343,0.6011057519272295,Y
35001G,14.323529411764707,25.375627280779646,1.7716043686786611,Z
35001P,1.0,0.0,0.0,X
35001W,8.454545454545455,18.92386991776726,2.238307194574622,Z
35004B,11.128571428571428,13.868869768450649,1.2462399021714319,Z
35004C,18.387755102040817,28.47480236250025,1.5485741573390812,Z
35004G,5.357142857142857,5.954385260692544,1.1114852486626083,Z
35004P,4.368421052631579,4.1527838897645175,0.9506372759701908,Y
35004S,12.363636363636363,8.200886870000431,0.6633070262500349,Y
35015,62.54545454545455,48.78530190352604,0.77999755950405,Y
35051B,7.0,1.4142135623730951,0.20203050891044216,X
35071,12.0,9.201449161228174,0.7667874301023478,Y
35085E,4.333333333333333,2.0615528128088303,0.4757429568020378,X
35095A,19.86046511627907,53.885938352778716,2.7132264041797245,Z
35095B,22.382978723404257,53.735889226236125,2.4007479026930585,Z
35096A,44.375,131.65504168090186,2.966874178724549,Z
35096B,16.0,31.856294973078153,1.9910184358173846,Z
35160,43.52,76.99516019775238,1.7691902618968838,Z
35233,1.25,0.4629100498862757,0.3703280399090206,X
35240,1.4545454545454546,0.7941547822570977,0.5459814128017546,Y
35241,3.2280701754385963,3.7369656515282226,1.1576469681364603,Z
35265,1.0,0.0,0.0,X
35271S,25.875,35.44361719689456,1.3698016307978573,Z
35400,12.29,14.575678510464071,1.1859787233900791,Z
35443,2.0,1.4142135623730951,0.7071067811865476,Y
35471A,7.826086956521739,12.908746987692899,1.6494510039829815,Z
35471D,5.172413793103448,5.321712991049466,1.0288645116028967,Z
35537,4.333333333333333,2.081665999466133,0.48038446141526153,X
35591T,2.3333333333333335,1.2110601416389968,0.5190257749881414,Y
35594,6.9,5.139117270095076,0.7447996043616052,Y
35596,7.25,8.539125638299666,1.1778104328689194,Z
35597A,2.5,2.3804761428476167,0.9521904571390467,Y
35597B,3.0,4.427188724235731,1.4757295747452437,Z
35597D,2.4,1.949358868961793,0.8122328620674137,Y
35598A,1.0,,0.0,X
35598B,16.291666666666668,24.37297000093888,1.4960390793415168,Z
35598C,1.0,,0.0,X
35598D,38.73076923076923,62.79780740905382,1.6213932399557092,Z
35599B,3.076923076923077,2.8711652240144145,0.9331286978046847,Y
35599D,7.555555555555555,8.514501278768112,1.1269192868957796,Z
35600D,12.727272727272727,13.327347141054812,1.047148703940021,Z
35603B,48.0,,0.0,X
35603C,4.2105263157894735,3.1194541432832095,0.7408703590297623,Y
35607A,20.84,22.797441376903098,1.0939271294099375,Z
35607B,23.77777777777778,28.433157482848163,1.1957869969422124,Z
35609A,23.72222222222222,12.337439697954094,0.5200794252064957,Y
35610A,18.571428571428573,20.222571076704885,1.0889076733610321,Z
35610B,12.916666666666666,16.91937207803976,1.309886870557917,Z
35610C,13.4,19.51409746824075,1.4562759304657276,Z
35611B,29.5,26.16295090390226,0.8868796916577038,Y
35633B,11.818181818181818,12.375929717141917,1.0471940529889314,Z
35637A,19.736842105263158,54.97053969098474,2.7851740110098935,Z
35637C,7.666666666666667,15.22333734763833,1.9856526975180429,Z
35638A,1.0,,0.0,X
35638B,14.75,22.261701043121867,1.5092678673302962,Z
35644,3.5,3.391164991562634,0.9689042833036098,Y
35645,2.238095238095238,1.2611408289624877,0.5634884554938775,Y
35646,3.4285714285714284,1.618347187425374,0.47201792966573414,X
35647,22.26086956521739,36.15649997052504,1.6242177721134297,Z
35648,7.444444444444445,5.433946795633702,0.7299331516522882,Y
35649,117.33333333333333,445.580787394652,3.7975635289316934,Z
35650,1.0,0.0,0.0,X
35651,1.75,0.9574271077563382,0.5471012044321932,Y
35652,9.0,9.899494936611665,1.0999438818457405,Z
35653,3.9166666666666665,2.5227535976162465,0.6441073015190417,Y
35654,2.4,1.6733200530681511,0.6972166887783964,Y
35751C,15.5,4.949747468305833,0.3193385463423118,X
35751D,28.0,,0.0,X
35793,20.2,21.93627133311402,1.0859540263917833,Z
35809A,10.639344262295081,15.523136266967494,1.4590312978197493,Z
35809B,4.5625,3.3260336739125176,0.7289936819534285,Y
35810A,11.444444444444445,13.28628061291995,1.1609371409347529,Z
35810B,5.75,4.926308812743931,0.856749358738075,Y
35811A,9.30952380952381,10.132026246771815,1.0883506454332896,Z
35815B,46.5,2.1213203435596424,0.045619792334615966,X
35815P,3.0,2.8284271247461903,0.9428090415820635,Y
35816B,68.5,95.45941546018392,1.3935681089077945,Z
35816P,42.8,62.84663873271187,1.4683794096428007,Z
35817B,71.0,98.99494936611666,1.3942950614946008,Z
35817P,57.142857142857146,82.92854066690705,1.4512494616708733,Z
35818B,74.4,46.784612855083026,0.6288254416005783,Y
35818P,96.0,41.569219381653056,0.43301270189221935,X
35819B,16.428571428571427,25.44836041121407,1.549030633726074,Z
35821B,50.0,24.24871130596428,0.48497422611928565,X
35821P,1.0,0.0,0.0,X
35822B,229.0,,0.0,X
35822P,114.0,,0.0,X
35823P,1.0,0.0,0.0,X
35824B,105.4,142.67375371805426,1.3536409271162642,Z
35824C,29.375,32.96291205929129,1.12214168712481,Z
35824P,108.0,156.0,1.4444444444444444,Z
35832,26.77777777777778,25.295954314069636,0.9446621943013557,Y
35833G,5.04,4.495182606598609,0.8919013108330575,Y
35833P,4.064516129032258,3.776554725063288,0.9291523529917614,Y
35837,2.0,,0.0,X
35838A,12.214285714285714,19.88110262933728,1.6276926129281986,Z
35838B,5.705882352941177,7.1042654958337605,1.2450774580327209,Z
35840,7.2,2.6832815729997477,0.37267799624996495,X
35909A,6.0,0.0,0.0,X
35909B,2.0,1.1547005383792515,0.5773502691896257,Y
35910A,4.0,2.2677868380553634,0.5669467095138409,Y
35910B,4.666666666666667,2.3094010767585034,0.49487165930539356,X
35911A,3.9285714285714284,2.5256921584232868,0.6429034585077458,Y
35911B,5.0,3.703280399090206,0.7406560798180413,Y
35912B,4.25,4.832922806867792,1.137158307498304,Z
35913B,7.0,5.172040216394301,0.7388628880563287,Y
35914,4.444444444444445,4.0034707164881045,0.9007809112098235,Y
35915A,288.0,,0.0,X
35915B,20.176470588235293,69.03553006796359,3.4215860383538805,Z
35915C,22.6,73.44268902640053,3.2496765055929435,Z
35916A,7.75,5.315072906367325,0.6858158588861064,Y
35916B,7.75,5.315072906367325,0.6858158588861064,Y
35916C,10.333333333333334,8.621678104251709,0.834355945572746,Y
35918B,2.5,1.7320508075688772,0.6928203230275509,Y
35920,124.75,337.52280346243697,2.7055936149293545,Z
35921,7.6923076923076925,5.375633534518132,0.6988323594873571,Y
35922,4.8,5.633234713140695,1.1735905652376448,Z
35923,7.833333333333333,6.012065164004119,0.7674976805111642,Y
35924,22.473684210526315,32.071964427762126,1.4270897520549892,Z
35930,1.0,,0.0,X
35931,11.142857142857142,14.580583204844949,1.3085138773578802,Z
35932,3.7,3.1989581637360205,0.8645832874962217,Y
35933,12.857142857142858,16.077194732794354,1.2504484792173385,Z
35936,4.0,2.8284271247461903,0.7071067811865476,Y
35937,12.533333333333333,13.048627003124379,1.0411138566322642,Z
35945,1.0,,0.0,X
35950,1.0,,0.0,X
35951,39.38235294117647,29.148537783256998,0.7401421095076459,Y
35953,15.136363636363637,11.226225480015021,0.7416725542352266,Y
35954,31.393939393939394,30.0488554211506,0.9571546610984264,Y
35955,45.0,76.2102355330306,1.6935607896229021,Z
35957,57.431372549019606,54.44749944743497,0.9480445448341358,Y
35958,19.29824561403509,33.25333759418567,1.7231274935168939,Z
35961,52.372549019607845,121.02244693666836,2.3107992488843454,Z
35962,10.4,10.167976942442428,0.9776900906194641,Y
35963,9.181818181818182,9.948046861753134,1.0834506483097472,Z
35964,21.333333333333332,32.09361307176242,1.5043881127388634,Z
35965,4.0625,4.382781833007968,1.0788386050481151,Z
35966,13.5625,12.537776251526159,0.9244443319097628,Y
35967,14.3,10.518128848933094,0.7355334859393772,Y
35968,16.571428571428573,19.134640152914102,1.154676560951713,Z
35969,12.5,16.66218987494055,1.3329751899952442,Z
35970,38.38095238095238,56.351287337772604,1.468209719718641,Z
35971,24.47457627118644,48.41428826293963,1.9781461270868685,Z
35972,10.10344827586207,12.268847971259236,1.2143228367457946,Z
35973,4.7,4.78539444560216,1.0181690309791829,Z
35974,1.0,,0.0,X
35976B,1.0,,0.0,X
35979,5.533333333333333,4.533473387192314,0.8193024193721049,Y
35980B,2.0,0.0,0.0,X
35980C,15.625,18.623996909083864,1.1919358021813673,Z
35981C,12.795454545454545,14.68360824018995,1.1475644095352713,Z
35991,9.214285714285714,10.785120088854386,1.1704781491779954,Z
35995,1.0,0.0,0.0,X
35999,1.0,,0.0,X
37112,3.0,1.0,0.3333333333333333,X
37326,1.0,,0.0,X
37327,20.875,22.509918448795602,1.0783194466488912,Z
37330,24.9,17.764245580734116,0.7134235172985589,Y
37333,5.142857142857143,10.160146230668701,1.9755839892966918,Z
37340,334.6969696969697,1206.2224215720046,3.603923939508932,Z
37342,4.5,1.4142135623730951,0.3142696805273545,X
37343,14.950819672131148,22.069908797204853,1.4761671454270788,Z
37345,63.6,121.06527165128735,1.903542007095713,Z
37348,2.1666666666666665,1.8348478592697182,0.8468528581244854,Y
37351,898.5,2187.6396184015316,2.434768634837542,Z
37352,663.2857142857143,1739.4582216201413,2.6224870883784166,Z
37370,30.664516129032258,43.02314046923791,1.4030268825440513,Z
37379A,6.0,0.0,0.0,X
37379B,374.0,637.3946971853469,1.7042638962175052,Z
37399,28.6,33.17077026540083,1.1598171421468821,Z
37408,5.0,,0.0,X
37409,2.3333333333333335,2.3094010767585034,0.9897433186107871,Y
37410,1510.8823529411766,4770.996566263081,3.1577551733101954,Z
37422,14.333333333333334,45.6838537423631,3.187245609932309,Z
37423,286.3333333333333,886.2195175763923,3.0950623431073074,Z
37424,122.69047619047619,460.3632440719509,3.752232922767696,Z
37432,6.0,,0.0,X
37438,1.0,,0.0,X
37441,18.72222222222222,33.60749160624,1.7950588988496146,Z
37444A,188.5,474.28760343195853,2.516114607066093,Z
37444B,142.42857142857142,356.5412295256305,2.5032985021859715,Z
37444C,143.45454545454547,308.8541285579209,2.152975547615418,Z
37446,24.86021505376344,32.811249196979574,1.3198296606051472,Z
37447,14.656716417910447,12.43938958298083,0.8487159898775108,Y
37448,18.46385542168675,18.780919255349037,1.017172135852509,Z
37449,11.344155844155845,18.348970112371546,1.6174821965112869,Z
37450,11.575342465753424,10.516217765375767,0.9085016531034686,Y
37451,1.0,,0.0,X
37461,11.09375,24.14948075290482,2.1768546030787443,Z
37462B,23.8,19.00526242912736,0.7985404381986285,Y
37462E,10.8,12.11197754291181,1.1214794021214638,Z
37464,6.825,8.664361133179634,1.2695034627369426,Z
37467,6.0,5.56085217597779,0.9268086959962983,Y
37471,457.3333333333333,392.59818304894554,0.8584508375705807,Y
37474,1.5675675675675675,1.3237266531471865,0.8444463132145845,Y
37475,1.7272727272727273,1.315903389919538,0.7618388046902589,Y
37476,1.6875,1.4476993242152645,0.8578958958312678,Y
37477B,1.375,1.0606601717798212,0.77138921583987,Y
37477C,6.0,,0.0,X
37479B,124.0,187.12495824982835,1.5090722439502287,Z
37479P,3.0,2.6457513110645907,0.8819171036881969,Y
37481,6.0,,0.0,X
37482B,178.42857142857142,231.72674794741695,1.298708755509943,Z
37482P,6.153846153846154,3.874968982506133,0.6296824596572466,Y
37483,17.875,42.11018709460761,2.3558146626353906,Z
37484,1.0,,0.0,X
37485,3.2666666666666666,5.787507070858583,1.7716858380179334,Z
37488A,1.5,0.7071067811865476,0.47140452079103173,X
37489A,1.375,0.5175491695067657,0.3763993960049205,X
37489B,1.3333333333333333,0.5163977794943222,0.38729833462074165,X
37489C,1.0,0.0,0.0,X
37489D,1.4,0.5477225575051661,0.3912303982179758,X
37491A,1.75,0.9574271077563381,0.5471012044321932,Y
37491B,1.5,0.5773502691896257,0.38490017945975047,X
37491C,1.3333333333333333,0.5163977794943222,0.38729833462074165,X
37491D,3.0,3.366501646120693,1.1221672153735642,Z
37492A,10.7,17.301573467301882,1.6169694829254095,Z
37492B,12.2,27.066110894887707,2.2185336799088287,Z
37492C,10.478260869565217,21.529830395011118,2.054714104088198,Z
37492D,17.95,37.320059513688655,2.0791119506233233,Z
37494A,9.6,11.887189035171215,1.238248857830335,Z
37495,7.328859060402684,8.799142274707368,1.2006155667869944,Z
37500,4.613207547169812,11.87359676297992,2.573826701177651,Z
37501,3.5104166666666665,3.719068337399249,1.0594378646597267,Z
37502,8.06,12.012468270068144,1.490380678668504,Z
37503,13.780346820809248,20.881400032585855,1.5153029386062722,Z
37506,1.2727272727272727,0.6310850959010188,0.4958525753508005,X
37508,2.289473684210526,2.3005039957417805,1.0048178372205478,Z
37509,2.0,1.1094003924504583,0.5547001962252291,Y
40001,37.891891891891895,49.23626925560273,1.2993879903404428,Z
40002,78.0,,0.0,X
40003,27.305555555555557,35.811266738232334,1.3115011216443173,Z
40005B,2.2,1.0327955589886444,0.46945252681302013,X
40016,99.23762376237623,172.39455609240406,1.7371894807276076,Z
40018E,8.146341463414634,12.606666838640889,1.5475249712104084,Z
40018F,14.985915492957746,40.5608864927589,2.7066005084453777,Z
40046A,10.423076923076923,10.889161866454467,1.044716636634008,Z
40046C,1.0,0.0,0.0,X
44089A,4.0,3.03315017762062,0.758287544405155,Y
44089C,4.4,2.3664319132398464,0.5378254348272378,Y
44091A,3.0,2.6457513110645907,0.8819171036881969,Y
44091C,4.8,7.036413227711339,1.4659194224398624,Z
44092B,1.0,,0.0,X
44092C,1.5,0.7071067811865476,0.47140452079103173,X
44217M,72.0,,0.0,X
44228,12.0,,0.0,X
44230,5.175,6.287502867410265,1.2149763994995681,Z
44234,24.80952380952381,46.99640310451328,1.8942888007577328,Z
44235,28.3,66.55165078510241,2.3516484376361273,Z
44236,2.0,1.2649110640673518,0.6324555320336759,Y
44241C,11.333333333333334,18.107088851239084,1.5976843104034484,Z
44242A,2.0,,0.0,X
44242B,10.8,16.407315441594946,1.5191958742217542,Z
44265,2.0,1.0,0.5,X
45008C,3.4,4.147288270665544,1.219790667842807,Z
45013,7.5,8.384509526501834,1.1179346035335778,Z
45014,1.0,,0.0,X
45016,12.166666666666666,12.188792666489435,1.0018185753278988,Z
46000M,11.088888888888889,10.018242067815752,0.9034486834703584,Y
46000P,5.184210526315789,5.496216207822382,1.0601838370418808,Z
46000R,6.0,6.587207629020517,1.0978679381700862,Z
46000S,13.776978417266188,13.60415706152363,0.9874557867111146,Y
46000U,6.0,5.687514930701854,0.9479191551169758,Y
46037A,3.0,1.4142135623730951,0.47140452079103173,X
46115B,14.0,14.664672910738492,1.0474766364813208,Z
46118,8.1875,6.493265742290238,0.7930706250125482,Y
46126A,9.222222222222221,15.343084970443734,1.6637080088432965,Z
46137D,14.333333333333334,14.011899704655802,0.977574397999242,Y
46138B,2.2857142857142856,1.1126972805283737,0.4868050602311635,X
46138D,1.0,,0.0,X
46307,3.0,2.0,0.6666666666666666,Y
46775A,1.25,0.5,0.4,X
46775B,1.25,0.5,0.4,X
46775D,1.6470588235294117,0.8617697249402124,0.5232173329994148,Y
46775E,1.875,0.8345229603962802,0.44507891221134943,X
46776A,12.571428571428571,31.558771268160047,2.510356805421822,Z
46776B,14.916666666666666,33.730100755403875,2.2612358048315446,Z
46776C,8.272727272727273,17.42464294664834,2.1062755210234254,Z
46776D,2.75,2.362907813126304,0.8592392047732015,Y
46776E,13.166666666666666,23.31022665412472,1.7703969610727635,Z
46776F,17.0,38.7556447501522,2.279743808832482,Z
47013A,6.0476190476190474,6.192545441708042,1.0239642068966053,Z
47013C,6.333333333333333,4.937707198786941,0.7796379787558329,Y
47016,7.25,11.176612486199325,1.5416017222343896,Z
47021G,4.107142857142857,4.901543866490666,1.193419376189032,Z
47310M,8.82857142857143,13.322881057183748,1.5090641974156347,Z
47341A,1.0,0.0,0.0,X
47341B,1.0,0.0,0.0,X
47343A,4.2727272727272725,4.002272081978163,0.9367019766331872,Y
47344B,2.5,1.2909944487358056,0.5163977794943222,Y
47347B,33.714285714285715,53.18744928932728,1.577593834852928,Z
47348A,3.5,3.5355339059327378,1.0101525445522108,Z
47351B,2.4,2.073644135332772,0.8640183897219883,Y
47367B,3.6923076923076925,5.453580334196834,1.4770113405116425,Z
47369A,2.8333333333333335,1.9407902170679516,0.6849847824945712,Y
47369B,2.5,1.7728105208558367,0.7091242083423347,Y
47420,10.0,12.591002078203836,1.2591002078203837,Z
47421,28.88235294117647,36.88645136249416,1.2771276439152763,Z
47422,29.36842105263158,39.23605276091505,1.3359946280598316,Z
47469,49.266666666666666,97.54227410766696,1.979883777557516,Z
47471,6.368421052631579,8.091219701460957,1.2705221018822992,Z
47480,21.886363636363637,39.518153561217275,1.8056061855592525,Z
47481,5.9375,4.986231041578399,0.8397862806868882,Y
47502,11.865384615384615,31.493559158606086,2.6542383731726362,Z
47503A,4.461538461538462,4.835127871986586,1.0837355575142347,Z
47503E,310.3636363636364,1426.2606635953612,4.59545029277943,Z
47503F,256.7,789.6371951725678,3.076109057937545,Z
47503G,10.681818181818182,8.598927749525428,0.8050060020832316,Y
47503H,3.533333333333333,4.580496957858653,1.2963670635449018,Z
47503J,7.368421052631579,6.890734290419738,0.9351710822712502,Y
47503K,104.7,524.3383449643941,5.008007115228215,Z
47504E,132.4848484848485,725.9162366111929,5.479239663350723,Z
47504F,75.14285714285714,179.5266262252191,2.3891376113622314,Z
47504G,7.111111111111111,7.432660657156656,1.0452179049126546,Z
47504H,2.75,3.6606010435446255,1.3311276521980455,Z
47504J,3.0,,0.0,X
47504K,7.7926829268292686,19.612126385351836,2.5167360932689364,Z
47505,8.95,9.968177213614599,1.1137628171636424,Z
47518F,24.333333333333332,23.501772982763097,0.965826286962867,Y
47552A,1.3333333333333333,1.0,0.75,Y
47554,1.0,,0.0,X
47556,1.0,,0.0,X
47556B,11.55,17.651684437195204,1.5282843668567274,Z
47559B,15.474747474747474,16.09826641002032,1.0402926727101904,Z
47562,3.0588235294117645,1.5558526157235564,0.5086441243711627,Y
47563A,1.5,0.9235481451827989,0.6156987634551992,Y
47563B,1.3333333333333333,0.816496580927726,0.6123724356957946,Y
47566,41.148514851485146,52.345272803263114,1.2721060041216494,Z
47566B,20.30909090909091,41.39733380448231,2.0383646904624233,Z
47567B,11.408759124087592,20.73982909642471,1.8178864914972395,Z
47568,13.962962962962964,17.91522094412683,1.2830529588631947,Z
47569,1.0,,0.0,X
47570,3.9056603773584904,7.719266981300242,1.9764306763715598,Z
47570B,6.319327731092437,13.330818615822256,2.1095311373442134,Z
47574A,1.9090909090909092,1.1361818036340359,0.5951428495225902,Y
47574B,2.142857142857143,1.6818357317441643,0.7848566748139434,Y
47578A,4.8,2.8764012603470883,0.5992502625723101,Y
47579,4.473684210526316,3.95745510708698,0.8846076121723838,Y
47580,8.482758620689655,17.316138686318936,2.0413334223709314,Z
47581B,1.32,0.5567764362830021,0.4218003305174258,X
47583A,14.0,29.068883707497267,2.076348836249805,Z
