ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-04-18,35499.39356678703,26728.12238733773,35637.6978288732,35499.39356678703,35499.39356678703,-4420.404274215376,-4420.404274215376,-4420.404274215376,-4130.42046128874,-4130.42046128874,-4130.42046128874,-289.98381292663544,-289.98381292663544,-289.98381292663544,0.0,0.0,0.0,31078.989292571656
2013-04-19,35506.24390996626,30682.722195320734,39456.51586254755,35506.24390996626,35506.24390996626,-466.6812965781735,-466.6812965781735,-466.6812965781735,-121.3805612184744,-121.3805612184744,-121.3805612184744,-345.3007353596991,-345.3007353596991,-345.3007353596991,0.0,0.0,0.0,35039.56261338809
2013-04-20,35513.0942531455,38115.794936836646,46982.48463606256,35513.0942531455,35513.0942531455,6761.856946554215,6761.856946554215,6761.856946554215,7159.294410473861,7159.294410473861,7159.294410473861,-397.43746391964663,-397.43746391964663,-397.43746391964663,0.0,0.0,0.0,42274.95119969972
2013-04-21,35519.944596324734,37616.96773303372,46146.64596077132,35519.944596324734,35519.944596324734,6306.937249308251,6306.937249308251,6306.937249308251,6753.263146074467,6753.263146074467,6753.263146074467,-446.3258967662155,-446.3258967662155,-446.3258967662155,0.0,0.0,0.0,41826.88184563298
2013-04-22,35526.794939503976,29151.328436677057,38115.1489472781,35526.794939503976,35526.794939503976,-1916.3153802997215,-1916.3153802997215,-1916.3153802997215,-1424.2972995476043,-1424.2972995476043,-1424.2972995476043,-492.0180807521173,-492.0180807521173,-492.0180807521173,0.0,0.0,0.0,33610.47955920426
2013-04-23,35533.64528268322,26617.19332069612,35779.59687930221,35533.64528268322,35533.64528268322,-4494.028114724556,-4494.028114724556,-4494.028114724556,-3959.355655555486,-3959.355655555486,-3959.355655555486,-534.6724591690703,-534.6724591690703,-534.6724591690703,0.0,0.0,0.0,31039.617167958662
2013-04-24,35540.49562586245,26070.045962970045,35432.15945846182,35540.49562586245,35540.49562586245,-4851.639944865162,-4851.639944865162,-4851.639944865162,-4277.103578950844,-4277.103578950844,-4277.103578950844,-574.5363659143178,-574.5363659143178,-574.5363659143178,0.0,0.0,0.0,30688.85568099729
2013-04-25,35547.34596904169,26405.626994364196,35443.21494528244,35547.34596904169,35547.34596904169,-4742.345906252605,-4742.345906252605,-4742.345906252605,-4130.420461290346,-4130.420461290346,-4130.420461290346,-611.9254449622598,-611.9254449622598,-611.9254449622598,0.0,0.0,0.0,30805.000062789088
2013-04-26,35554.19631222093,30261.277457088567,38958.95299650236,35554.19631222093,35554.19631222093,-768.5813321775078,-768.5813321775078,-768.5813321775078,-121.38056121498452,-121.38056121498452,-121.38056121498452,-647.2007709625233,-647.2007709625233,-647.2007709625233,0.0,0.0,0.0,34785.61498004342
2013-04-27,35561.04665540017,37675.43942451938,46684.73260867677,35561.04665540017,35561.04665540017,6478.549892442243,6478.549892442243,6478.549892442243,7159.294410479282,7159.294410479282,7159.294410479282,-680.7445180370398,-680.7445180370398,-680.7445180370398,0.0,0.0,0.0,42039.59654784241
2013-04-28,35567.8969985794,37028.42803863386,45860.948154387625,35567.8969985794,35567.8969985794,6040.328078772739,6040.328078772739,6040.328078772739,6753.263146070404,6753.263146070404,6753.263146070404,-712.9350672976657,-712.9350672976657,-712.9350672976657,0.0,0.0,0.0,41608.225077352145
2013-04-29,35574.747341758644,28839.383415164953,37905.4181473507,35574.747341758644,35574.747341758644,-2168.419757526506,-2168.419757526506,-2168.419757526506,-1424.2972995518858,-1424.2972995518858,-1424.2972995518858,-744.1224579746203,-744.1224579746203,-744.1224579746203,0.0,0.0,0.0,33406.32758423214
2013-04-30,35581.59768493788,26354.500353982257,35239.124156172235,35581.59768493788,35581.59768493788,-4733.960727553392,-4733.960727553392,-4733.960727553392,-3959.355655555686,-3959.355655555686,-3959.355655555686,-774.6050719977059,-774.6050719977059,-774.6050719977059,0.0,0.0,0.0,30847.636957384486
2013-05-01,35588.44802811711,26195.758479031745,34798.244699954186,35588.44802811711,35588.44802811711,-5081.711976932407,-5081.711976932407,-5081.711976932407,-4277.103578948805,-4277.103578948805,-4277.103578948805,-804.6083979836022,-804.6083979836022,-804.6083979836022,0.0,0.0,0.0,30506.736051184707
2013-05-02,35595.298371296354,26314.54257662421,34999.28732098601,35595.298371296354,35595.298371296354,-4964.687110596045,-4964.687110596045,-4964.687110596045,-4130.420461287984,-4130.420461287984,-4130.420461287984,-834.2666493080616,-834.2666493080616,-834.2666493080616,0.0,0.0,0.0,30630.61126070031
2013-05-03,35602.148714475596,30340.3943748863,39009.590456841404,35602.148714475596,35602.148714475596,-984.9884758334084,-984.9884758334084,-984.9884758334084,-121.3805612088887,-121.3805612088887,-121.3805612088887,-863.6079146245199,-863.6079146245199,-863.6079146245199,0.0,0.0,0.0,34617.16023864219
2013-05-04,35608.99905765483,37409.58090867187,45941.32246671397,35608.99905765483,35608.99905765483,6266.7510095749985,6266.7510095749985,6266.7510095749985,7159.294410484703,7159.294410484703,7159.294410484703,-892.5434009097041,-892.5434009097041,-892.5434009097041,0.0,0.0,0.0,41875.75006722983
2013-05-05,35615.84940083407,37252.41161234211,45847.416202556444,35615.84940083407,35615.84940083407,5832.401953392731,5832.401953392731,5832.401953392731,6753.263146064542,6753.263146064542,6753.263146064542,-920.8611926718112,-920.8611926718112,-920.8611926718112,0.0,0.0,0.0,41448.2513542268
2013-05-06,35622.699744013305,28939.500829893608,37772.74234310635,35622.699744013305,35622.699744013305,-2372.5221002276335,-2372.5221002276335,-2372.5221002276335,-1424.297299543476,-1424.297299543476,-1424.297299543476,-948.2248006841577,-948.2248006841577,-948.2248006841577,0.0,0.0,0.0,33250.177643785675
2013-05-07,35629.55008719255,26171.05449664372,34838.32904440091,35629.55008719255,35629.55008719255,-4933.53226983558,-4933.53226983558,-4933.53226983558,-3959.3556555555447,-3959.3556555555447,-3959.3556555555447,-974.1766142800359,-974.1766142800359,-974.1766142800359,0.0,0.0,0.0,30696.017817356966
2013-05-08,35636.40043037178,25998.787010478747,34741.53161367205,35636.40043037178,35636.40043037178,-5275.2497868694245,-5275.2497868694245,-5275.2497868694245,-4277.103578950072,-4277.103578950072,-4277.103578950072,-998.1462079193533,-998.1462079193533,-998.1462079193533,0.0,0.0,0.0,30361.150643502355
2013-05-09,35643.250773551015,26193.487717264525,34696.88324323209,35643.250773551015,35643.250773551015,-5149.883751884198,-5149.883751884198,-5149.883751884198,-4130.42046129184,-4130.42046129184,-4130.42046129184,-1019.4632905923584,-1019.4632905923584,-1019.4632905923584,0.0,0.0,0.0,30493.367021666818
2013-05-10,35650.10111673026,30060.084602986044,38806.92543007396,35650.10111673026,35650.10111673026,-1158.7554919980905,-1158.7554919980905,-1158.7554919980905,-121.38056120539845,-121.38056120539845,-121.38056120539845,-1037.374930792692,-1037.374930792692,-1037.374930792692,0.0,0.0,0.0,34491.34562473217
2013-05-11,35656.95145990949,36883.6721132299,45992.65387677424,35656.95145990949,35656.95145990949,6108.227865245133,6108.227865245133,6108.227865245133,7159.294410475508,7159.294410475508,7159.294410475508,-1051.0665452303747,-1051.0665452303747,-1051.0665452303747,0.0,0.0,0.0,41765.179325154626
2013-05-12,35663.80180308873,36991.915894254504,45709.775237821916,35663.80180308873,35663.80180308873,5693.577135332911,5693.577135332911,5693.577135332911,6753.263146074595,6753.263146074595,6753.263146074595,-1059.6860107416844,-1059.6860107416844,-1059.6860107416844,0.0,0.0,0.0,41357.37893842164
2013-05-13,35670.65214626797,28777.40693546786,37480.93859497893,35670.65214626797,35670.65214626797,-2486.6674496619253,-2486.6674496619253,-2486.6674496619253,-1424.297299548557,-1424.297299548557,-1424.297299548557,-1062.370150113368,-1062.370150113368,-1062.370150113368,0.0,0.0,0.0,33183.98469660604
2013-05-14,35677.50248944721,26511.683343481494,34900.30860326895,35677.50248944721,35677.50248944721,-5017.628412791717,-5017.628412791717,-5017.628412791717,-3959.355655555765,-3959.355655555765,-3959.355655555765,-1058.2727572359515,-1058.2727572359515,-1058.2727572359515,0.0,0.0,0.0,30659.87407665549
2013-05-15,35684.35283262645,25780.767858307467,34593.96521869159,35684.35283262645,35684.35283262645,-5323.696846865193,-5323.696846865193,-5323.696846865193,-4277.10357895134,-4277.10357895134,-4277.10357895134,-1046.5932679138532,-1046.5932679138532,-1046.5932679138532,0.0,0.0,0.0,30360.655985761256
2013-05-16,35691.203175805684,26171.23793767902,35030.83595308211,35691.203175805684,35691.203175805684,-5157.025613019649,-5157.025613019649,-5157.025613019649,-4130.420461291196,-4130.420461291196,-4130.420461291196,-1026.6051517284534,-1026.6051517284534,-1026.6051517284534,0.0,0.0,0.0,30534.177562786033
2013-05-17,35698.053518984925,29938.36525001688,38960.80386043446,35698.053518984925,35698.053518984925,-1119.0636598485794,-1119.0636598485794,-1119.0636598485794,-121.38056121445643,-121.38056121445643,-121.38056121445643,-997.6830986341231,-997.6830986341231,-997.6830986341231,0.0,0.0,0.0,34578.989859136345
2013-05-18,35704.90386216416,37668.32649377615,46654.76609268668,35704.90386216416,35704.90386216416,6199.966308822614,6199.966308822614,6199.966308822614,7159.294410480929,7159.294410480929,7159.294410480929,-959.3281016583142,-959.3281016583142,-959.3281016583142,0.0,0.0,0.0,41904.870170986775
2013-05-19,35711.7542053434,36830.96200189869,46128.68324907454,35711.7542053434,35711.7542053434,5842.0735526788485,5842.0735526788485,5842.0735526788485,6753.263146068733,6753.263146068733,6753.263146068733,-911.1895933898842,-911.1895933898842,-911.1895933898842,0.0,0.0,0.0,41553.82775802225
2013-05-20,35718.604548522635,28580.416998712986,37806.228054765525,35718.604548522635,35718.604548522635,-2277.3811768204587,-2277.3811768204587,-2277.3811768204587,-1424.2972995536395,-1424.2972995536395,-1424.2972995536395,-853.0838772668192,-853.0838772668192,-853.0838772668192,0.0,0.0,0.0,33441.22337170217
2013-05-21,35725.45489170187,26736.467319012234,35486.693966799474,35725.45489170187,35725.45489170187,-4744.3638580444485,-4744.3638580444485,-4744.3638580444485,-3959.3556555556256,-3959.3556555556256,-3959.3556555556256,-785.0082024888228,-785.0082024888228,-785.0082024888228,0.0,0.0,0.0,30981.09103365742
2013-05-22,35732.30523488111,26405.88194442805,35264.47719696493,35732.30523488111,35732.30523488111,-4984.253539417535,-4984.253539417535,-4984.253539417535,-4277.103578949301,-4277.103578949301,-4277.103578949301,-707.1499604682342,-707.1499604682342,-707.1499604682342,0.0,0.0,0.0,30748.051695463575
2013-05-23,35739.155578060345,26424.267867591625,35590.38271875503,35739.155578060345,35739.155578060345,-4750.311088410894,-4750.311088410894,-4750.311088410894,-4130.420461293335,-4130.420461293335,-4130.420461293335,-619.8906271175586,-619.8906271175586,-619.8906271175586,0.0,0.0,0.0,30988.84448964945
2013-05-24,35746.005921239586,30427.171989792456,39374.07470472023,35746.005921239586,35746.005921239586,-645.1847957314669,-645.1847957314669,-645.1847957314669,-121.38056120835977,-121.38056120835977,-121.38056120835977,-523.8042345231071,-523.8042345231071,-523.8042345231071,0.0,0.0,0.0,35100.82112550812
2013-05-25,35752.85626441882,38114.01632891123,47040.162155666796,35752.85626441882,35752.85626441882,6739.64408774362,6739.64408774362,6739.64408774362,7159.2944104839025,7159.2944104839025,7159.2944104839025,-419.6503227402829,-419.6503227402829,-419.6503227402829,0.0,0.0,0.0,42492.50035216244
2013-05-26,35759.70660759806,38102.576955412966,46737.00922314483,35759.70660759806,35759.70660759806,6444.901653650481,6444.901653650481,6444.901653650481,6753.263146078786,6753.263146078786,6753.263146078786,-308.3614924283042,-308.3614924283042,-308.3614924283042,0.0,0.0,0.0,42204.60826124854
2013-05-27,35766.5569507773,29532.76228997493,38597.90638385572,35766.5569507773,35766.5569507773,-1615.3231460998788,-1615.3231460998788,-1615.3231460998788,-1424.29729954443,-1424.29729954443,-1424.29729954443,-191.02584655544877,-191.02584655544877,-191.02584655544877,0.0,0.0,0.0,34151.233804677424
2013-05-28,35773.40729395654,27576.11639976773,35916.636038588265,35773.40729395654,35773.40729395654,-4028.2204247947793,-4028.2204247947793,-4028.2204247947793,-3959.355655555466,-3959.355655555466,-3959.355655555466,-68.86476923931362,-68.86476923931362,-68.86476923931362,0.0,0.0,0.0,31745.186869161756
2013-05-29,35780.25763713578,27215.19613839944,35806.2347069552,35780.25763713578,35780.25763713578,-4220.3102158761485,-4220.3102158761485,-4220.3102158761485,-4277.103578950568,-4277.103578950568,-4277.103578950568,56.79336307441923,56.79336307441923,56.79336307441923,0.0,0.0,0.0,31559.947421259632
2013-05-30,35787.10798031501,27527.811197447743,36269.15132047338,35787.10798031501,35787.10798031501,-3945.8776482729354,-3945.8776482729354,-3945.8776482729354,-4130.420461290973,-4130.420461290973,-4130.420461290973,184.54281301803846,184.54281301803846,184.54281301803846,0.0,0.0,0.0,31841.230332042076
2013-05-31,35793.95832349425,31864.789361520885,40687.58449170809,35793.95832349425,35793.95832349425,191.55206158697095,191.55206158697095,191.55206158697095,-121.38056120226275,-121.38056120226275,-121.38056120226275,312.93262278923373,312.93262278923373,312.93262278923373,0.0,0.0,0.0,35985.510385081216
2013-06-01,35800.80866667349,39399.14821705325,47774.88810165294,35800.80866667349,35800.80866667349,7599.794757129988,7599.794757129988,7599.794757129988,7159.294410489323,7159.294410489323,7159.294410489323,440.5003466406649,440.5003466406649,440.5003466406649,0.0,0.0,0.0,43400.60342380348
2013-06-02,35807.65900985272,38874.50087770474,47378.82359608273,35807.65900985272,35807.65900985272,7319.069548422335,7319.069548422335,7319.069548422335,6753.263146085236,6753.263146085236,6753.263146085236,565.8064023370988,565.8064023370988,565.8064023370988,0.0,0.0,0.0,43126.728558275056
2013-06-03,35814.509353031965,30828.193799218094,39561.06744613741,35814.509353031965,35814.509353031965,-736.8292574950722,-736.8292574950722,-736.8292574950722,-1424.2972995503103,-1424.2972995503103,-1424.2972995503103,687.4680420552384,687.4680420552384,687.4680420552384,0.0,0.0,0.0,35077.68009553689
2013-06-04,35821.3596962112,28040.584244367394,36569.143545043604,35821.3596962112,35821.3596962112,-3155.163708375322,-3155.163708375322,-3155.163708375322,-3959.355655555686,-3959.355655555686,-3959.355655555686,804.1919471803632,804.1919471803632,804.1919471803632,0.0,0.0,0.0,32666.195987835876
2013-06-05,35828.21003939044,28109.42240360642,36827.74617275141,35828.21003939044,35828.21003939044,-3362.299092985214,-3362.299092985214,-3362.299092985214,-4277.103578948528,-4277.103578948528,-4277.103578948528,914.8044859633146,914.8044859633146,914.8044859633146,0.0,0.0,0.0,32465.910946405227
2013-06-06,35834.308535673306,28326.286464039888,36916.88641055035,35834.308535673306,35834.308535673306,-3112.141724163777,-3112.141724163777,-3112.141724163777,-4130.4204612908625,-4130.4204612908625,-4130.4204612908625,1018.278737127086,1018.278737127086,1018.278737127086,0.0,0.0,0.0,32722.16681150953
2013-06-07,35840.40703195618,32228.98497217033,41096.14023913745,35840.40703195618,35840.40703195618,992.3769132665623,992.3769132665623,992.3769132665623,-121.38056121392754,-121.38056121392754,-121.38056121392754,1113.7574744804897,1113.7574744804897,1113.7574744804897,0.0,0.0,0.0,36832.78394522274
2013-06-08,35846.505528239046,39753.70746119183,48525.769451368076,35846.505528239046,35846.505528239046,8359.865835230668,8359.865835230668,8359.865835230668,7159.294410482572,7159.294410482572,7159.294410482572,1200.5714247480971,1200.5714247480971,1200.5714247480971,0.0,0.0,0.0,44206.37136346971
2013-06-09,35852.60402452191,39368.777041242436,48330.56541091943,35852.60402452191,35852.60402452191,8031.515395770293,8031.515395770293,8031.515395770293,6753.263146079374,6753.263146079374,6753.263146079374,1278.2522496909194,1278.2522496909194,1278.2522496909194,0.0,0.0,0.0,43884.119420292205
2013-06-10,35858.70252080479,31618.724221976565,40498.293682416894,35858.70252080479,35858.70252080479,-77.75743949004463,-77.75743949004463,-77.75743949004463,-1424.2972995545924,-1424.2972995545924,-1424.2972995545924,1346.5398600645478,1346.5398600645478,1346.5398600645478,0.0,0.0,0.0,35780.94508131475
2013-06-11,35864.80101708766,29251.353034256947,37651.74032861221,35864.80101708766,35864.80101708766,-2553.971817227585,-2553.971817227585,-2553.971817227585,-3959.3556555559057,-3959.3556555559057,-3959.3556555559057,1405.383838328321,1405.383838328321,1405.383838328321,0.0,0.0,0.0,33310.829199860076
2013-06-12,35870.899513370525,28337.21198181054,37126.36029086141,35870.899513370525,35870.899513370525,-2822.1646547528762,-2822.1646547528762,-2822.1646547528762,-4277.103578949388,-4277.103578949388,-4277.103578949388,1454.9389241965118,1454.9389241965118,1454.9389241965118,0.0,0.0,0.0,33048.73485861765
2013-06-13,35876.9980096534,28838.364980985367,37157.076555642736,35876.9980096534,35876.9980096534,-2634.8657645964367,-2634.8657645964367,-2634.8657645964367,-4130.420461290218,-4130.420461290218,-4130.420461290218,1495.5546966937802,1495.5546966937802,1495.5546966937802,0.0,0.0,0.0,33242.132245056964
2013-06-14,35883.096505936264,32397.877225619803,41742.411108077205,35883.096505936264,35883.096505936264,1406.3792016926,1406.3792016926,1406.3792016926,-121.3805612052245,-121.3805612052245,-121.3805612052245,1527.7597628978244,1527.7597628978244,1527.7597628978244,0.0,0.0,0.0,37289.475707628866
2013-06-15,35889.19500221914,40399.48827649915,49084.91191451703,35889.19500221914,35889.19500221914,8711.535342067398,8711.535342067398,8711.535342067398,7159.294410485546,7159.294410485546,7159.294410485546,1552.2409315818518,1552.2409315818518,1552.2409315818518,0.0,0.0,0.0,44600.73034428654
2013-06-16,35895.29349850201,39965.95044716507,48606.51142422043,35895.29349850201,35895.29349850201,8323.081150398028,8323.081150398028,8323.081150398028,6753.263146077114,6753.263146077114,6753.263146077114,1569.8180043209154,1569.8180043209154,1569.8180043209154,0.0,0.0,0.0,44218.37464890004
2013-06-17,35901.39199478488,31561.540119571215,40483.37017388239,35901.39199478488,35901.39199478488,157.11765294662152,157.11765294662152,157.11765294662152,-1424.297299559674,-1424.297299559674,-1424.297299559674,1581.4149525062953,1581.4149525062953,1581.4149525062953,0.0,0.0,0.0,36058.5096477315
2013-06-18,35907.49049106774,28957.642181168212,37722.1639999337,35907.49049106774,35907.49049106774,-2371.327293714277,-2371.327293714277,-2371.327293714277,-3959.355655555386,-3959.355655555386,-3959.355655555386,1588.028361841108,1588.028361841108,1588.028361841108,0.0,0.0,0.0,33536.16319735347
2013-06-19,35913.58898735062,28701.515303510456,37416.668317732765,35913.58898735062,35913.58898735062,-2686.4094662681796,-2686.4094662681796,-2686.4094662681796,-4277.103578949206,-4277.103578949206,-4277.103578949206,1590.694112681027,1590.694112681027,1590.694112681027,0.0,0.0,0.0,33227.179521082435
2013-06-20,35919.68748363349,28800.270888931005,37504.382445835945,35919.68748363349,35919.68748363349,-2539.967139071986,-2539.967139071986,-2539.967139071986,-4130.420461287856,-4130.420461287856,-4130.420461287856,1590.4533222158698,1590.4533222158698,1590.4533222158698,0.0,0.0,0.0,33379.7203445615
2013-06-21,35925.785979916356,32953.09268148605,42026.36368665294,35925.785979916356,35925.785979916356,1466.9380398125359,1466.9380398125359,1466.9380398125359,-121.38056120173506,-121.38056120173506,-121.38056120173506,1588.3186010142708,1588.3186010142708,1588.3186010142708,0.0,0.0,0.0,37392.72401972889
2013-06-22,35931.88447619923,40094.28755024364,49219.434938072576,35931.88447619923,35931.88447619923,8744.536081347274,8744.536081347274,8744.536081347274,7159.294410476351,7159.294410476351,7159.294410476351,1585.241670870924,1585.241670870924,1585.241670870924,0.0,0.0,0.0,44676.4205575465
2013-06-23,35937.982972482096,39917.17303349157,49082.62371461856,35937.982972482096,35937.982972482096,8335.3464992459,8335.3464992459,8335.3464992459,6753.263146083563,6753.263146083563,6753.263146083563,1582.083353162337,1582.083353162337,1582.083353162337,0.0,0.0,0.0,44273.32947172799
2013-06-24,35944.08146876496,31576.46182456663,40418.42720334018,35944.08146876496,35944.08146876496,155.28956842469958,155.28956842469958,155.28956842469958,-1424.297299550464,-1424.297299550464,-1424.297299550464,1579.5868679751634,1579.5868679751634,1579.5868679751634,0.0,0.0,0.0,36099.37103718966
2013-06-25,35950.179965047835,29244.783637800512,38224.35537967807,35950.179965047835,35950.179965047835,-2381.0003695361283,-2381.0003695361283,-2381.0003695361283,-3959.355655555967,-3959.355655555967,-3959.355655555967,1578.355286019838,1578.355286019838,1578.355286019838,0.0,0.0,0.0,33569.179595511705
2013-06-26,35956.27846133071,28922.462303688102,37718.88331175506,35956.27846133071,35956.27846133071,-2698.2697283741077,-2698.2697283741077,-2698.2697283741077,-4277.103578949024,-4277.103578949024,-4277.103578949024,1578.8338505749166,1578.8338505749166,1578.8338505749166,0.0,0.0,0.0,33258.0087329566
2013-06-27,35962.376957613575,28891.85981887624,37900.11126611186,35962.376957613575,35962.376957613575,-2549.1227222302273,-2549.1227222302273,-2549.1227222302273,-4130.420461289995,-4130.420461289995,-4130.420461289995,1581.297739059767,1581.297739059767,1581.297739059767,0.0,0.0,0.0,33413.25423538335
2013-06-28,35968.47545389645,32970.899515458346,41789.941967127765,35968.47545389645,35968.47545389645,1464.4651064433,1464.4651064433,1464.4651064433,-121.380561195638,-121.380561195638,-121.380561195638,1585.845667638938,1585.845667638938,1585.845667638938,0.0,0.0,0.0,37432.940560339746
2013-06-29,35974.573950179314,40563.7347456454,49329.762958457686,35974.573950179314,35974.573950179314,8751.693972936022,8751.693972936022,8751.693972936022,7159.294410472049,7159.294410472049,7159.294410472049,1592.399562463972,1592.399562463972,1592.399562463972,0.0,0.0,0.0,44726.26792311534
2013-06-30,35980.67244646219,39774.31419952362,48826.189025036314,35980.67244646219,35980.67244646219,8353.973479222708,8353.973479222708,8353.973479222708,6753.263146079503,6753.263146079503,6753.263146079503,1600.710333143207,1600.710333143207,1600.710333143207,0.0,0.0,0.0,44334.6459256849
2013-07-01,35986.77094274505,31927.671668471445,40674.62456821161,35986.77094274505,35986.77094274505,186.07229390824185,186.07229390824185,186.07229390824185,-1424.2972995547445,-1424.2972995547445,-1424.2972995547445,1610.3695934629866,1610.3695934629866,1610.3695934629866,0.0,0.0,0.0,36172.843236653294
2013-07-02,35992.86943902793,29315.228565588644,38204.95775269457,35992.86943902793,35992.86943902793,-2338.52866849197,-2338.52866849197,-2338.52866849197,-3959.3556555558257,-3959.3556555558257,-3959.3556555558257,1620.8269870638555,1620.8269870638555,1620.8269870638555,0.0,0.0,0.0,33654.34077053596
2013-07-03,35998.96793531079,29017.185170635472,37798.93794153234,35998.96793531079,35998.96793531079,-2645.6909815252766,-2645.6909815252766,-2645.6909815252766,-4277.103578948844,-4277.103578948844,-4277.103578948844,1631.412597423567,1631.412597423567,1631.412597423567,0.0,0.0,0.0,33353.27695378552
2013-07-04,36005.06643159366,29256.6373776992,37905.33090222655,36005.06643159366,36005.06643159366,-2489.056703651439,-2489.056703651439,-2489.056703651439,-4130.420461289351,-4130.420461289351,-4130.420461289351,1641.3637576379115,1641.3637576379115,1641.3637576379115,0.0,0.0,0.0,33516.00972794222
2013-07-05,36011.16492787654,33518.193602595195,41785.58333979004,36011.16492787654,36011.16492787654,1528.4748699996758,1528.4748699996758,1528.4748699996758,-121.3805612073028,-121.3805612073028,-121.3805612073028,1649.8554312069787,1649.8554312069787,1649.8554312069787,0.0,0.0,0.0,37539.63979787622
2013-07-06,36017.263424159406,40114.038735726346,49506.565509432614,36017.263424159406,36017.263424159406,8815.327625376296,8815.327625376296,8815.327625376296,7159.294410475022,7159.294410475022,7159.294410475022,1656.0332149012738,1656.0332149012738,1656.0332149012738,0.0,0.0,0.0,44832.5910495357
2013-07-07,36023.36192044227,40288.71551994507,48991.30946185896,36023.36192044227,36023.36192044227,8412.311068722518,8412.311068722518,8412.311068722518,6753.263146075439,6753.263146075439,6753.263146075439,1659.047922647077,1659.047922647077,1659.047922647077,0.0,0.0,0.0,44435.67298916479
2013-07-08,36029.460416725145,31764.001854231425,40830.11767792235,36029.460416725145,36029.460416725145,233.79334872720597,233.79334872720597,233.79334872720597,-1424.2972995606265,-1424.2972995606265,-1424.2972995606265,1658.0906482878324,1658.0906482878324,1658.0906482878324,0.0,0.0,0.0,36263.253765452355
2013-07-09,36035.55891300801,29344.585149519768,38017.06412238679,36035.55891300801,36035.55891300801,-2306.928478382656,-2306.928478382656,-2306.928478382656,-3959.355655555644,-3959.355655555644,-3959.355655555644,1652.4271771729877,1652.4271771729877,1652.4271771729877,0.0,0.0,0.0,33728.63043462535
2013-07-10,36041.657409290885,28950.526305098316,37946.681369014965,36041.657409290885,36041.657409290885,-2635.672955998927,-2635.672955998927,-2635.672955998927,-4277.103578949703,-4277.103578949703,-4277.103578949703,1641.4306229507756,1641.4306229507756,1641.4306229507756,0.0,0.0,0.0,33405.98445329196
2013-07-11,36047.75590557376,29151.42634721018,37868.75989243998,36047.75590557376,36047.75590557376,-2505.8092544609926,-2505.8092544609926,-2505.8092544609926,-4130.420461289238,-4130.420461289238,-4130.420461289238,1624.6112068282462,1624.6112068282462,1624.6112068282462,0.0,0.0,0.0,33541.94665111277
2013-07-12,36053.854401856624,33150.710867440524,41841.77043570888,36053.854401856624,36053.854401856624,1480.2616097859957,1480.2616097859957,1480.2616097859957,-121.38056120381253,-121.38056120381253,-121.38056120381253,1601.6421709898082,1601.6421709898082,1601.6421709898082,0.0,0.0,0.0,37534.11601164262
2013-07-13,36059.95289813949,40362.68937076252,49207.1745545675,36059.95289813949,36059.95289813949,8731.67533439957,8731.67533439957,8731.67533439957,7159.294410480444,7159.294410480444,7159.294410480444,1572.3809239191269,1572.3809239191269,1572.3809239191269,0.0,0.0,0.0,44791.628232539064
2013-07-14,36066.051394422364,40056.731439294264,48827.92313721829,36066.051394422364,36066.051394422364,8290.147796221489,8290.147796221489,8290.147796221489,6753.263146071379,6753.263146071379,6753.263146071379,1536.8846501501087,1536.8846501501087,1536.8846501501087,0.0,0.0,0.0,44356.19919064385
2013-07-15,36072.14989070524,31805.443017775695,40476.031730441384,36072.14989070524,36072.14989070524,71.1224771574725,71.1224771574725,71.1224771574725,-1424.2972995514174,-1424.2972995514174,-1424.2972995514174,1495.41977670889,1495.41977670889,1495.41977670889,0.0,0.0,0.0,36143.27236786271
2013-07-16,36078.2483869881,29124.590490378192,37833.123310430885,36078.2483869881,36078.2483869881,-2510.890786917106,-2510.890786917106,-2510.890786917106,-3959.3556555555047,-3959.3556555555047,-3959.3556555555047,1448.4648686383985,1448.4648686383985,1448.4648686383985,0.0,0.0,0.0,33567.357600070995
2013-07-17,36084.34688327098,28883.963994258356,37575.76509582766,36084.34688327098,36084.34688327098,-2880.396857636034,-2880.396857636034,-2880.396857636034,-4277.103578949521,-4277.103578949521,-4277.103578949521,1396.7067213134865,1396.7067213134865,1396.7067213134865,0.0,0.0,0.0,33203.95002563494
2013-07-18,36090.44537955384,29113.284280754357,37956.59699375426,36090.44537955384,36090.44537955384,-2789.3908392316866,-2789.3908392316866,-2789.3908392316866,-4130.420461289127,-4130.420461289127,-4130.420461289127,1341.0296220574412,1341.0296220574412,1341.0296220574412,0.0,0.0,0.0,33301.054540322155
2013-07-19,36096.54387583671,32874.96698245478,41897.130094270884,36096.54387583671,36096.54387583671,1161.1174006078395,1161.1174006078395,1161.1174006078395,-121.38056119510915,-121.38056119510915,-121.38056119510915,1282.4979618029486,1282.4979618029486,1282.4979618029486,0.0,0.0,0.0,37257.661276444545
2013-07-20,36102.64237211959,39872.855640911635,48761.904221004224,36102.64237211959,36102.64237211959,8381.626993500073,8381.626993500073,8381.626993500073,7159.294410471247,7159.294410471247,7159.294410471247,1222.3325830288252,1222.3325830288252,1222.3325830288252,0.0,0.0,0.0,44484.269365619664
